P1_to_P2_distance,P1_to_obs_point_0_distance,P1_to_obs_point_1_distance,P1_to_obs_point_2_distance,P1_to_obs_point_3_distance,P1_to_obs_point_4_distance,P1_to_obs_point_5_distance,P1_to_obs_point_6_distance,P1_to_obs_point_7_distance,P1_to_obs_point_8_distance,P1_to_obs_point_9_distance,P1_to_obs_point_10_distance,P1_to_obs_point_11_distance,P1_to_obs_point_12_distance,P1_to_obs_point_13_distance,P1_to_obs_point_14_distance,P1_to_obs_point_15_distance,P1_to_obs_point_16_distance,P1_to_obs_point_17_distance,P1_to_obs_point_18_distance,P1_to_obs_point_19_distance,P1_to_obs_point_20_distance,P1_to_obs_point_21_distance,P1_to_obs_point_22_distance,P1_to_obs_point_23_distance,P1_to_obs_point_24_distance,P1_to_obs_point_25_distance,P1_to_obs_point_26_distance,P1_to_obs_point_27_distance,P1_to_obs_point_28_distance,P1_to_obs_point_29_distance,P1_to_obs_point_30_distance,P1_to_obs_point_31_distance,P1_to_obs_point_32_distance,P1_to_obs_point_33_distance,P1_to_obs_point_34_distance,P1_to_obs_point_35_distance,P1_to_obs_point_36_distance,P1_to_obs_point_37_distance,P1_to_obs_point_38_distance,P1_to_obs_point_39_distance,P1_to_obs_point_40_distance,P1_to_obs_point_41_distance,P1_to_obs_point_42_distance,P1_to_obs_point_43_distance,P1_to_obs_point_44_distance,P1_to_obs_point_45_distance,P1_to_obs_point_46_distance,P1_to_obs_point_47_distance,P1_to_obs_point_48_distance,P1_to_obs_point_49_distance,P2_to_obs_point_0_distance,P2_to_obs_point_1_distance,P2_to_obs_point_2_distance,P2_to_obs_point_3_distance,P2_to_obs_point_4_distance,P2_to_obs_point_5_distance,P2_to_obs_point_6_distance,P2_to_obs_point_7_distance,P2_to_obs_point_8_distance,P2_to_obs_point_9_distance,P2_to_obs_point_10_distance,P2_to_obs_point_11_distance,P2_to_obs_point_12_distance,P2_to_obs_point_13_distance,P2_to_obs_point_14_distance,P2_to_obs_point_15_distance,P2_to_obs_point_16_distance,P2_to_obs_point_17_distance,P2_to_obs_point_18_distance,P2_to_obs_point_19_distance,P2_to_obs_point_20_distance,P2_to_obs_point_21_distance,P2_to_obs_point_22_distance,P2_to_obs_point_23_distance,P2_to_obs_point_24_distance,P2_to_obs_point_25_distance,P2_to_obs_point_26_distance,P2_to_obs_point_27_distance,P2_to_obs_point_28_distance,P2_to_obs_point_29_distance,P2_to_obs_point_30_distance,P2_to_obs_point_31_distance,P2_to_obs_point_32_distance,P2_to_obs_point_33_distance,P2_to_obs_point_34_distance,P2_to_obs_point_35_distance,P2_to_obs_point_36_distance,P2_to_obs_point_37_distance,P2_to_obs_point_38_distance,P2_to_obs_point_39_distance,P2_to_obs_point_40_distance,P2_to_obs_point_41_distance,P2_to_obs_point_42_distance,P2_to_obs_point_43_distance,P2_to_obs_point_44_distance,P2_to_obs_point_45_distance,P2_to_obs_point_46_distance,P2_to_obs_point_47_distance,P2_to_obs_point_48_distance,P2_to_obs_point_49_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
22.47220505424423,47.16990566028302,47.53945729601885,47.92702786528704,48.104053883222775,48.33218389437829,48.75448697299562,49.040799340956916,49.193495504995376,49.64876634922564,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.28837943815329,38.948684188300895,39.05124837953327,39.6232255123179,39.824615503479755,40.311288741492746,40.607881008493905,41.012193308819754,41.400483088968905,41.72529209005013,42.44997055358225,43.01162633521314,43.18564576337837,43.829214001622255,43.93176527297759,44.654227123532216,44.68780594300866,45.45327270945405,45.48626166217664,46.22769732530488,46.32493928760188,47.01063709417264,47.16990566028302,47.80167361086848,48.02082881417188,48.60041152089147,48.877397639399746,49.4064773081425,49.73932046178355,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.088159097779204,33.24154027718932,1,0,200,135036
20.808652046684813,46.238512086787566,46.61544808322666,47.01063709417264,47.16990566028302,47.4236228055175,47.853944456021594,48.104053883222775,48.30113870293329,48.76474136094644,49.040799340956916,49.24428900898052,49.73932046178355,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.08991914547278,34.20526275297414,1,0,200,135071
20.0,45.31004303683677,45.69463863518345,46.09772228646444,46.238512086787566,46.51881339845203,46.95742752749558,47.16990566028302,47.41307836451879,47.885279575251516,48.104053883222775,48.373546489791295,48.877397639399746,49.040799340956916,49.39635614091387,49.92995093127971,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.09175083453431,34.20526275297414,1,4,200,135107
19.209372712298546,44.384682042344295,44.77722635447622,45.18849411078001,45.31004303683677,45.617978911828175,46.06517122512408,46.238512086787566,46.52956049652737,47.01063709417264,47.16990566028302,47.50789408087881,48.02082881417188,48.104053883222775,48.54894437575342,49.040799340956916,49.09175083453431,49.64876634922564,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,48.093658625644196,34.20526275297414,1,4,200,135143
18.439088914585774,43.46262762420146,43.86342439892262,44.28317965096906,44.384682042344295,44.721359549995796,45.17742799230607,45.31004303683677,45.65084884205331,46.14108798023731,46.238512086787566,46.647615158762406,47.16990566028302,47.16990566028302,47.70744176750625,48.104053883222775,48.25971404805462,48.82622246293481,49.040799340956916,49.4064773081425,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.095647357266465,34.20526275297414,1,4,200,135179
17.69180601295413,42.5440947723653,42.95346318982906,43.382023926967726,43.46262762420146,43.829214001622255,44.294469180700204,44.384682042344295,44.77722635447622,45.27692569068709,45.31004303683677,45.79301256742124,46.238512086787566,46.32493928760188,46.87216658103186,47.16990566028302,47.43416490252569,48.010415536631214,48.104053883222775,48.60041152089147,49.040799340956916,49.20365840057018,49.8196748283246,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,46.09772228646444,34.20526275297414,1,4,200,135214
16.97056274847714,41.6293165929973,42.04759208325728,42.485291572496,42.5440947723653,42.941821107167776,43.41658669218482,43.46262762420146,43.9089968002003,44.384682042344295,44.41846462902562,44.94441010848846,45.31004303683677,45.48626166217664,46.04345773288535,46.238512086787566,46.61544808322666,47.16990566028302,47.20169488482379,47.80167361086848,48.104053883222775,48.41487374764082,49.040799340956916,49.040799340956916,49.678969393496885,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,45.09988913511872,34.20526275297414,1,4,200,135250
16.278820596099706,40.718546143004666,41.14608122288197,41.593268686170845,41.6293165929973,42.05948168962618,42.5440947723653,42.5440947723653,43.04648650006177,43.46262762420146,43.56604182158393,44.10215414239989,44.384682042344295,44.654227123532216,45.221676218380054,45.31004303683677,45.803929962395145,46.238512086787566,46.400431032480725,47.01063709417264,47.16990566028302,47.634021455258214,48.104053883222775,48.27007354458868,48.91829923454004,49.040799340956916,49.57822102496216,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,44.10215414239989,34.20526275297414,1,4,200,135286
15.620499351813308,39.81205847478876,40.24922359499622,40.70626487409524,40.718546143004666,41.182520563948,41.6293165929973,41.677331968349414,42.190046219457976,42.5440947723653,42.720018726587654,43.266615305567875,43.46262762420146,43.829214001622255,44.384682042344295,44.40720662234904,45.0,45.31004303683677,45.60701700396552,46.22769732530488,46.238512086787566,46.861498055439924,47.16990566028302,47.50789408087881,48.104053883222775,48.16637831516918,48.83646178829912,49.040799340956916,49.51767361255979,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,43.104524124504614,34.20526275297414,1,4,200,135321
15.0,38.91015291668744,39.35733730830886,39.81205847478876,39.824615503479755,40.311288741492746,40.718546143004666,40.8166632639171,41.340053217188775,41.6293165929973,41.88078318274385,42.43819034784589,42.5440947723653,43.01162633521314,43.46262762420146,43.60045871318328,44.204072210600685,44.384682042344295,44.82186966202994,45.31004303683677,45.45327270945405,46.09772228646444,46.238512086787566,46.75467891024384,47.16990566028302,47.4236228055175,48.104053883222775,48.104053883222775,48.79549159502341,49.49747468305833,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,42.1070065428546,34.20526275297414,1,4,200,135357
14.422205101855956,38.01315561749642,38.47076812334269,38.91015291668744,38.948684188300895,39.44616584663204,39.81205847478876,39.96248240537617,40.496913462633174,40.718546143004666,41.048751503547585,41.617304093369626,41.6293165929973,42.20189569201838,42.5440947723653,42.80186911806539,43.41658669218482,43.46262762420146,44.04543109109048,44.384682042344295,44.68780594300866,45.31004303683677,45.34313619501854,46.010868281309364,46.238512086787566,46.69047011971501,47.16990566028302,47.38143096192854,48.08326112068523,48.79549159502341,49.040799340956916,49.51767361255979,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,41.10960958218893,34.20526275297414,1,4,200,135393
13.892443989449804,37.12142238654117,37.589892258425,38.01315561749642,38.07886552931954,38.58756276314948,38.91015291668744,39.11521443121589,39.66106403010388,39.81205847478876,40.22437072223753,40.718546143004666,40.80441152620633,41.400483088968905,41.6293165929973,42.01190307520001,42.5440947723653,42.638011210655684,43.278170016764804,43.46262762420146,43.93176527297759,44.384682042344295,44.598206241955516,45.27692569068709,45.31004303683677,45.967379738244816,46.238512086787566,46.66904755831214,47.16990566028302,48.104053883222775,48.104053883222775,48.83646178829912,49.040799340956916,49.57822102496216,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,40.11234224026316,34.20526275297414,1,4,200,135429
13.416407864998739,36.235341863986875,36.71511950137164,37.12142238654117,37.21558813185679,37.73592452822641,38.01315561749642,38.27531841800928,38.8329756778952,38.91015291668744,39.408120990476064,39.81205847478876,40.0,40.607881008493905,40.718546143004666,41.23105625617661,41.6293165929973,41.86884283091664,42.5205832509386,42.5440947723653,43.18564576337837,43.46262762420146,43.86342439892262,44.384682042344295,44.553338819890925,45.254833995939045,45.31004303683677,45.967379738244816,46.238512086787566,47.16990566028302,47.4236228055175,48.104053883222775,48.16637831516918,48.91829923454004,49.040799340956916,49.678969393496885,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,39.11521443121589,34.20526275297414,1,4,200,135464
13.0,35.35533905932738,35.84689665786984,36.235341863986875,36.359317925395686,36.89173349139343,37.12142238654117,37.44329045369811,38.01315561749642,38.01315561749642,38.600518131237564,38.91015291668744,39.20459156782532,39.81205847478876,39.824615503479755,40.45985664828782,40.718546143004666,41.10960958218893,41.6293165929973,41.773197148410844,42.44997055358225,42.5440947723653,43.139309220245984,43.46262762420146,43.840620433565945,44.384682042344295,44.553338819890925,45.27692569068709,45.31004303683677,46.238512086787566,46.75467891024384,47.16990566028302,47.50789408087881,48.104053883222775,48.27007354458868,49.040799340956916,49.040799340956916,49.8196748283246,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.118237105091836,34.20526275297414,1,4,200,135500
12.649110640673518,34.48187929913333,34.9857113690718,35.35533905932738,35.510561809129406,36.05551275463989,36.235341863986875,36.61966684720111,37.12142238654117,37.20215047547655,37.8021163428716,38.01315561749642,38.41874542459709,38.91015291668744,39.05124837953327,39.698866482558415,39.81205847478876,40.36087214122113,40.718546143004666,41.036569057366385,41.6293165929973,41.72529209005013,42.42640687119285,42.5440947723653,43.139309220245984,43.46262762420146,43.86342439892262,44.384682042344295,44.598206241955516,45.34313619501854,46.09772228646444,46.238512086787566,46.861498055439924,47.16990566028302,47.634021455258214,48.104053883222775,48.41487374764082,49.040799340956916,49.20365840057018,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,37.12142238654117,34.20526275297414,1,4,200,135536
12.36931687685298,33.61547262794322,34.132096331752024,34.48187929913333,34.66987164671943,35.22782990761707,35.35533905932738,35.805027579936315,36.235341863986875,36.40054944640259,37.013511046643494,37.12142238654117,37.64306044943742,38.01315561749642,38.28837943815329,38.91015291668744,38.948684188300895,39.6232255123179,39.81205847478876,40.311288741492746,40.718546143004666,41.012193308819754,41.6293165929973,41.72529209005013,42.44997055358225,42.5440947723653,43.18564576337837,43.46262762420146,43.93176527297759,44.68780594300866,45.31004303683677,45.45327270945405,46.22769732530488,46.238512086787566,47.01063709417264,47.16990566028302,47.80167361086848,48.104053883222775,48.60041152089147,49.040799340956916,49.4064773081425,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,36.124783736376884,34.20526275297414,1,4,200,135571
12.165525060596439,32.7566787083184,33.28663395418648,33.61547262794322,33.83784863137726,34.40930106817051,34.48187929913333,35.0,35.35533905932738,35.608987629529715,36.235341863986875,36.235341863986875,36.87817782917155,37.12142238654117,37.53664875824692,38.01315561749642,38.2099463490856,38.897300677553446,38.91015291668744,39.59797974644666,39.81205847478876,40.311288741492746,40.718546143004666,41.036569057366385,41.6293165929973,41.773197148410844,42.5205832509386,42.5440947723653,43.278170016764804,44.04543109109048,44.384682042344295,44.82186966202994,45.31004303683677,45.60701700396552,46.238512086787566,46.400431032480725,47.16990566028302,47.20169488482379,48.010415536631214,48.104053883222775,48.82622246293481,49.040799340956916,49.64876634922564,49.9799959983992,50.0,50.0,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,35.12833614050059,34.20526275297414,1,4,200,135964
12.041594578792296,31.906112267087632,32.449961479175904,32.7566787083184,33.015148038438355,33.60059523282288,33.61547262794322,34.20526275297414,34.48187929913333,34.828149534535996,35.35533905932738,35.4682957019364,36.124783736376884,36.235341863986875,36.796738985948195,37.12142238654117,37.48332962798263,38.01315561749642,38.18376618407357,38.897300677553446,38.91015291668744,39.6232255123179,39.81205847478876,40.36087214122113,40.718546143004666,41.10960958218893,41.6293165929973,41.86884283091664,42.5440947723653,43.41658669218482,43.46262762420146,44.204072210600685,44.384682042344295,45.0,45.31004303683677,45.803929962395145,46.238512086787566,46.61544808322666,47.16990566028302,47.43416490252569,48.104053883222775,48.25971404805462,49.040799340956916,49.09175083453431,49.92995093127971,49.9799959983992,50.0,50.0,50.0,50.0,50.0,38.948684188300895,39.6232255123179,39.698866482558415,40.311288741492746,40.45985664828782,41.012193308819754,41.23105625617661,41.72529209005013,42.01190307520001,42.44997055358225,42.80186911806539,43.18564576337837,43.60045871318328,43.93176527297759,44.40720662234904,44.68780594300866,45.221676218380054,45.45327270945405,46.04345773288535,46.22769732530488,46.87216658103186,47.01063709417264,47.70744176750625,47.80167361086848,48.54894437575342,48.60041152089147,49.39635614091387,49.4064773081425,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,34.132096331752024,34.20526275297414,1,4,200,136000
